Capacidad Útil Energía [GWh],Volumen Útil Energía [GWh],Fecha,Cero
16924.074292999998,9339.7756,2021-02-19 00:00:00,0
16924.074292999998,9280.5895,2021-02-20 00:00:00,0
16924.074292999998,9253.3534,2021-02-21 00:00:00,0
16924.074292999998,9214.571999999998,2021-02-22 00:00:00,0
16924.074292999998,9161.107199999999,2021-02-23 00:00:00,0
16924.074292999998,9089.945500000002,2021-02-24 00:00:00,0
16924.074292999998,9063.169699999999,2021-02-25 00:00:00,0
16924.074292999998,9040.6449,2021-02-26 00:00:00,0
16924.074292999998,9054.573100000001,2021-02-27 00:00:00,0
16924.074292999998,9053.0263,2021-02-28 00:00:00,0
16924.074292999998,9034.500800000002,2021-03-01 00:00:00,0
16924.074292999998,9042.6145,2021-03-02 00:00:00,0
16924.074292999998,9031.3348,2021-03-03 00:00:00,0
16924.074292999998,8999.4548,2021-03-04 00:00:00,0
16924.074292999998,8974.9134,2021-03-05 00:00:00,0
16924.074292999998,8966.1242,2021-03-06 00:00:00,0
16924.074292999998,9012.474300000002,2021-03-07 00:00:00,0
16924.074292999998,9076.556799999998,2021-03-08 00:00:00,0
16924.074292999998,9059.198799999998,2021-03-09 00:00:00,0
16924.074292999998,9030.9604,2021-03-10 00:00:00,0
16924.074292999998,8994.6969,2021-03-11 00:00:00,0
16924.074292999998,9032.1508,2021-03-12 00:00:00,0
16924.074292999998,9077.1908,2021-03-13 00:00:00,0
16924.074292999998,9096.6524,2021-03-14 00:00:00,0
16924.074292999998,9127.469500000001,2021-03-15 00:00:00,0
16924.074292999998,9190.1141,2021-03-16 00:00:00,0
16924.074292999998,9250.9466,2021-03-17 00:00:00,0
16924.074292999998,9347.440799999998,2021-03-18 00:00:00,0
16924.074292999998,9391.2029,2021-03-19 00:00:00,0
16924.074292999998,9457.3132,2021-03-20 00:00:00,0
16924.074292999998,9511.8112,2021-03-21 00:00:00,0
16924.074292999998,9571.447900000001,2021-03-22 00:00:00,0
16924.074292999998,9573.331900000001,2021-03-23 00:00:00,0
16924.074292999998,9636.4303,2021-03-24 00:00:00,0
16924.074292999998,9633.278100000001,2021-03-25 00:00:00,0
16924.074292999998,9663.323099999998,2021-03-26 00:00:00,0
16924.074292999998,9716.994899999996,2021-03-27 00:00:00,0
16924.074292999998,9731.157899999998,2021-03-28 00:00:00,0
16924.074292999998,9729.450099999998,2021-03-29 00:00:00,0
16924.074292999998,9783.5305,2021-03-30 00:00:00,0
16924.074292999998,9794.8261,2021-03-31 00:00:00,0
16924.074292999998,9806.823,2021-04-01 00:00:00,0
16924.074292999998,9819.360799999999,2021-04-02 00:00:00,0
16924.074292999998,9868.429299999998,2021-04-03 00:00:00,0
16924.074292999998,9924.2429,2021-04-04 00:00:00,0
16924.074292999998,9944.858900000003,2021-04-05 00:00:00,0
16924.074292999998,10018.197100000001,2021-04-06 00:00:00,0
16924.074292999998,10033.1626,2021-04-07 00:00:00,0
16924.074292999998,10038.4563,2021-04-08 00:00:00,0
16924.074292999998,10150.0712,2021-04-09 00:00:00,0
16924.074292999998,10165.4949,2021-04-10 00:00:00,0
16924.074292999998,10180.571599999997,2021-04-11 00:00:00,0
16924.074292999998,10340.5284,2021-04-12 00:00:00,0
16924.074292999998,10338.834,2021-04-13 00:00:00,0
16924.074292999998,10317.364099999999,2021-04-14 00:00:00,0
16924.074292999998,10316.4884,2021-04-15 00:00:00,0
16924.074292999998,10331.474699999999,2021-04-16 00:00:00,0
16924.074292999998,10376.5354,2021-04-17 00:00:00,0
16924.074292999998,10403.6006,2021-04-18 00:00:00,0
16924.074292999998,10396.5592,2021-04-19 00:00:00,0
16924.074292999998,10344.855500000001,2021-04-20 00:00:00,0
16924.074292999998,10313.396799999999,2021-04-21 00:00:00,0
16924.074292999998,10261.579000000002,2021-04-22 00:00:00,0
16924.074292999998,10272.723500000002,2021-04-23 00:00:00,0
16924.074292999998,10259.6549,2021-04-24 00:00:00,0
16924.074292999998,10245.1383,2021-04-25 00:00:00,0
16924.074292999998,10209.9387,2021-04-26 00:00:00,0
16924.074292999998,10242.907900000002,2021-04-27 00:00:00,0
16924.074292999998,10287.758999999998,2021-04-28 00:00:00,0
16924.074292999998,10398.7603,2021-04-29 00:00:00,0
16924.074292999998,10629.6587,2021-04-30 00:00:00,0
16924.074292999998,10717.408199999998,2021-05-01 00:00:00,0
16924.074292999998,10892.378599999998,2021-05-02 00:00:00,0
16924.074292999998,11156.339800000002,2021-05-03 00:00:00,0
16924.074292999998,11340.107899999999,2021-05-04 00:00:00,0
16924.074292999998,11927.628,2021-05-05 00:00:00,0
16924.074292999998,11598.408,2021-05-06 00:00:00,0
16924.074292999998,11701.538,2021-05-07 00:00:00,0
16924.074292999998,11852.659899999999,2021-05-08 00:00:00,0
16924.074292999998,12021.8606,2021-05-09 00:00:00,0
16924.074292999998,12248.0572,2021-05-10 00:00:00,0
16924.074292999998,12337.420699999997,2021-05-11 00:00:00,0
16924.074292999998,12414.124900000003,2021-05-12 00:00:00,0
16924.074292999998,12478.14,2021-05-13 00:00:00,0
16924.074292999998,12514.3086,2021-05-14 00:00:00,0
16924.074292999998,12564.262800000002,2021-05-15 00:00:00,0
16924.074292999998,12686.195600000003,2021-05-16 00:00:00,0
16924.074292999998,12936.882300000001,2021-05-17 00:00:00,0
16924.074292999998,13127.059600000002,2021-05-18 00:00:00,0
16924.074292999998,13173.863199999994,2021-05-19 00:00:00,0
16924.074292999998,13152.628300000002,2021-05-20 00:00:00,0
16924.074292999998,13110.523500000003,2021-05-21 00:00:00,0
16924.074292999998,13120.914200000001,2021-05-22 00:00:00,0
16924.074292999998,13164.443000000003,2021-05-23 00:00:00,0
16924.074292999998,13186.8456,2021-05-24 00:00:00,0
16924.074292999998,13278.979000000001,2021-05-25 00:00:00,0
16924.074292999998,13317.1201,2021-05-26 00:00:00,0
16924.074292999998,13363.9399,2021-05-27 00:00:00,0
16924.074292999998,13374.387,2021-05-28 00:00:00,0
16924.074292999998,13422.160200000002,2021-05-29 00:00:00,0
16924.074292999998,13493.1508,2021-05-30 00:00:00,0
16924.074292999998,13563.512600000002,2021-05-31 00:00:00,0
16924.074292999998,13761.999000000002,2021-06-01 00:00:00,0
16924.074292999998,13798.709000000003,2021-06-02 00:00:00,0
16924.074292999998,13795.521200000003,2021-06-03 00:00:00,0
16924.074292999998,13764.585999999998,2021-06-04 00:00:00,0
16924.074292999998,13703.407700000002,2021-06-05 00:00:00,0
16924.074292999998,13725.443800000001,2021-06-06 00:00:00,0
16924.074292999998,13708.918199999995,2021-06-07 00:00:00,0
16874.185281,13827.656399999998,2021-06-08 00:00:00,0
16874.185281,13885.862799999999,2021-06-09 00:00:00,0
16874.185281,13874.680199999999,2021-06-10 00:00:00,0
16874.185281,13897.0929,2021-06-11 00:00:00,0
16874.185281,13972.114400000002,2021-06-12 00:00:00,0
16874.185281,14061.1511,2021-06-13 00:00:00,0
16874.185281,14133.3456,2021-06-14 00:00:00,0
16874.185281,14138.027600000001,2021-06-15 00:00:00,0
16874.185281,14132.6338,2021-06-16 00:00:00,0
16874.185281,14108.261200000003,2021-06-17 00:00:00,0
16874.185281,14109.103499999997,2021-06-18 00:00:00,0
16874.185281,14129.9549,2021-06-19 00:00:00,0
16874.185281,14321.377899999998,2021-06-20 00:00:00,0
16874.185281,14415.6301,2021-06-21 00:00:00,0
16874.185281,14409.041099999999,2021-06-22 00:00:00,0
16874.185281,14380.074900000001,2021-06-23 00:00:00,0
16874.185281,14401.7801,2021-06-24 00:00:00,0
16874.185281,14376.319199999998,2021-06-25 00:00:00,0
16874.185281,14349.391899999999,2021-06-26 00:00:00,0
16874.185281,14314.109400000001,2021-06-27 00:00:00,0
16874.185281,14272.4316,2021-06-28 00:00:00,0
16874.185281,14240.520200000003,2021-06-29 00:00:00,0
16874.185281,14217.436300000001,2021-06-30 00:00:00,0
16874.185281,14204.031700000001,2021-07-01 00:00:00,0
16878.938691000003,14205.975099999998,2021-07-02 00:00:00,0
16878.938691000003,14129.589299999998,2021-07-03 00:00:00,0
16878.938691000003,14108.982799999998,2021-07-04 00:00:00,0
16878.938691000003,14081.058500000001,2021-07-05 00:00:00,0
16858.389078,14037.8335,2021-07-06 00:00:00,0
16858.389078,13976.405200000001,2021-07-07 00:00:00,0
16858.389078,14013.8271,2021-07-08 00:00:00,0
16858.389078,14100.438299999998,2021-07-09 00:00:00,0
16858.389078,14126.9736,2021-07-10 00:00:00,0
16858.389078,14220.0769,2021-07-11 00:00:00,0
16858.389078,14212.7037,2021-07-12 00:00:00,0
16858.389078,14223.8397,2021-07-13 00:00:00,0
16858.389078,14221.717299999997,2021-07-14 00:00:00,0
16858.389078,14206.6101,2021-07-15 00:00:00,0
16858.389078,14245.217,2021-07-16 00:00:00,0
16858.389078,14319.5046,2021-07-17 00:00:00,0
16858.389078,14374.042,2021-07-18 00:00:00,0
16858.389078,14347.491299999998,2021-07-19 00:00:00,0
16858.389078,14327.2535,2021-07-20 00:00:00,0
16858.389078,14365.193099999999,2021-07-21 00:00:00,0
16857.070974000002,14412.036100000001,2021-07-22 00:00:00,0
16857.070974000002,14489.104000000001,2021-07-23 00:00:00,0
16857.070974000002,14460.795699999999,2021-07-24 00:00:00,0
16857.070974000002,14521.5055,2021-07-25 00:00:00,0
16857.070974000002,14515.413500000002,2021-07-26 00:00:00,0
16857.070974000002,14532.299700000003,2021-07-27 00:00:00,0
16857.070974000002,14511.139899999998,2021-07-28 00:00:00,0
16857.070974000002,14486.961299999994,2021-07-29 00:00:00,0
16857.070974000002,14531.8826,2021-07-30 00:00:00,0
16857.070974000002,14493.050399999998,2021-07-31 00:00:00,0
16857.070974000002,14469.984100000001,2021-08-01 00:00:00,0
16857.070974000002,14431.6189,2021-08-02 00:00:00,0
16857.070974000002,14406.394300000004,2021-08-03 00:00:00,0
16846.698849,14360.312500000002,2021-08-04 00:00:00,0
16846.698849,14306.713399999999,2021-08-05 00:00:00,0
16846.698849,14243.141499999996,2021-08-06 00:00:00,0
16846.698849,14198.9253,2021-08-07 00:00:00,0
16846.698849,14177.2912,2021-08-08 00:00:00,0
16846.698849,14138.586000000001,2021-08-09 00:00:00,0
16846.698849,14194.879099999998,2021-08-10 00:00:00,0
16846.698849,14204.1887,2021-08-11 00:00:00,0
16846.698849,14276.076699999998,2021-08-12 00:00:00,0
16842.734346,14342.053800000002,2021-08-13 00:00:00,0
16842.734346,14415.398100000002,2021-08-14 00:00:00,0
16842.734346,14488.23,2021-08-15 00:00:00,0
16842.734346,14509.121000000003,2021-08-16 00:00:00,0
16842.734346,14595.3341,2021-08-17 00:00:00,0
16842.734346,14618.568100000002,2021-08-18 00:00:00,0
16842.734346,14629.425700000002,2021-08-19 00:00:00,0
16842.734346,14644.645100000002,2021-08-20 00:00:00,0
16842.734346,14629.973599999998,2021-08-21 00:00:00,0
16842.734346,14615.825399999996,2021-08-22 00:00:00,0
16842.734346,14653.4085,2021-08-23 00:00:00,0
16842.734346,14660.913900000001,2021-08-24 00:00:00,0
16842.734346,14675.891199999998,2021-08-25 00:00:00,0
16842.734346,14658.193800000001,2021-08-26 00:00:00,0
16842.734346,14615.104300000003,2021-08-27 00:00:00,0
16842.734346,14610.6551,2021-08-28 00:00:00,0
16842.734346,14585.196300000001,2021-08-29 00:00:00,0
16842.734346,14613.2838,2021-08-30 00:00:00,0
16842.734346,14616.605999999998,2021-08-31 00:00:00,0
16842.734346,14608.427200000002,2021-09-01 00:00:00,0
16842.734346,14560.217100000002,2021-09-02 00:00:00,0
16842.734346,14502.025999999998,2021-09-03 00:00:00,0
16842.734346,14477.217,2021-09-04 00:00:00,0
16842.734346,14520.515200000005,2021-09-05 00:00:00,0
16842.734346,14525.3721,2021-09-06 00:00:00,0
16842.734346,14551.808600000002,2021-09-07 00:00:00,0
16842.734346,14555.028699999999,2021-09-08 00:00:00,0
16842.734346,14509.2927,2021-09-09 00:00:00,0
16842.734346,14469.7666,2021-09-10 00:00:00,0
16842.734346,14496.220599999999,2021-09-11 00:00:00,0
16842.734346,14484.4419,2021-09-12 00:00:00,0
16842.734346,14450.613800000001,2021-09-13 00:00:00,0
16842.734346,14390.068299999999,2021-09-14 00:00:00,0
16842.734346,14388.121899999996,2021-09-15 00:00:00,0
16842.734346,14341.251099999998,2021-09-16 00:00:00,0
16842.734346,14268.685600000004,2021-09-17 00:00:00,0
16842.734346,14209.458399999998,2021-09-18 00:00:00,0
16842.734346,14201.569200000002,2021-09-19 00:00:00,0
16842.734346,14155.385200000002,2021-09-20 00:00:00,0
16842.734346,14186.059200000003,2021-09-21 00:00:00,0
16842.734346,14230.4176,2021-09-22 00:00:00,0
16842.734346,14391.221800000001,2021-09-23 00:00:00,0
16842.734346,14391.951799999997,2021-09-24 00:00:00,0
16842.734346,14356.5116,2021-09-25 00:00:00,0
16842.734346,14320.9731,2021-09-26 00:00:00,0
16842.734346,14261.3725,2021-09-27 00:00:00,0
16842.734346,14218.4847,2021-09-28 00:00:00,0
16842.734346,14209.970400000002,2021-09-29 00:00:00,0
16842.734346,14244.065600000002,2021-09-30 00:00:00,0
16842.734346,14228.382999999998,2021-10-01 00:00:00,0
16842.734346,14240.7446,2021-10-02 00:00:00,0
16842.734346,14241.432099999998,2021-10-03 00:00:00,0
16842.734346,14192.020500000002,2021-10-04 00:00:00,0
16842.734346,14162.1904,2021-10-05 00:00:00,0
16842.734346,14200.081100000001,2021-10-06 00:00:00,0
16842.734346,14221.400300000001,2021-10-07 00:00:00,0
16842.734346,14194.7639,2021-10-08 00:00:00,0
16842.734346,14160.640300000003,2021-10-09 00:00:00,0
16842.734346,14161.886200000003,2021-10-10 00:00:00,0
16842.734346,14174.105699999998,2021-10-11 00:00:00,0
16842.734346,14128.1473,2021-10-12 00:00:00,0
16842.734346,14102.73,2021-10-13 00:00:00,0
16842.734346,14089.9855,2021-10-14 00:00:00,0
16842.734346,14071.394100000001,2021-10-15 00:00:00,0
16842.734346,14130.1556,2021-10-16 00:00:00,0
16842.734346,14183.0525,2021-10-17 00:00:00,0
16842.734346,14158.199599999994,2021-10-18 00:00:00,0
16842.734346,14139.4895,2021-10-19 00:00:00,0
16842.734346,14124.1028,2021-10-20 00:00:00,0
16842.734346,14112.309200000002,2021-10-21 00:00:00,0
16842.734346,14118.2704,2021-10-22 00:00:00,0
16842.734346,14096.583499999999,2021-10-23 00:00:00,0
16842.734346,14081.8893,2021-10-24 00:00:00,0
16842.734346,14044.933900000004,2021-10-25 00:00:00,0
16842.734346,14107.960599999997,2021-10-26 00:00:00,0
16842.734346,14183.9961,2021-10-27 00:00:00,0
16842.734346,14210.7533,2021-10-28 00:00:00,0
16842.734346,14245.6026,2021-10-29 00:00:00,0
16842.734346,14255.296399999997,2021-10-30 00:00:00,0
16842.734346,14288.359699999999,2021-10-31 00:00:00,0
16842.734346,14299.291899999997,2021-11-01 00:00:00,0
16842.734346,14283.194300000001,2021-11-02 00:00:00,0
16846.737971000002,14320.934600000002,2021-11-03 00:00:00,0
16846.737971000002,14394.374900000004,2021-11-04 00:00:00,0
16846.737971000002,14352.735200000001,2021-11-05 00:00:00,0
16846.737971000002,14297.406099999998,2021-11-06 00:00:00,0
16846.737971000002,14282.9134,2021-11-07 00:00:00,0
16842.536711,14260.065200000001,2021-11-08 00:00:00,0
16842.536711,14269.663599999996,2021-11-09 00:00:00,0
16842.536711,14281.9381,2021-11-10 00:00:00,0
16842.536711,14267.3579,2021-11-11 00:00:00,0
16842.536711,14237.923900000002,2021-11-12 00:00:00,0
16842.536711,14245.499300000003,2021-11-13 00:00:00,0
16842.536711,14253.443900000002,2021-11-14 00:00:00,0
16842.536711,14240.654600000002,2021-11-15 00:00:00,0
16842.536711,14186.1425,2021-11-16 00:00:00,0
16842.536711,14129.669199999998,2021-11-17 00:00:00,0
16842.536711,14066.7352,2021-11-18 00:00:00,0
16842.536711,14019.888799999999,2021-11-19 00:00:00,0
16842.536711,14019.8482,2021-11-20 00:00:00,0
16842.536711,14009.166700000002,2021-11-21 00:00:00,0
16842.536711,13984.9196,2021-11-22 00:00:00,0
16842.536711,14013.6114,2021-11-23 00:00:00,0
16842.536711,14074.379900000002,2021-11-24 00:00:00,0
16842.536711,14154.528499999999,2021-11-25 00:00:00,0
16842.536711,14226.070599999997,2021-11-26 00:00:00,0
16842.536711,14277.7214,2021-11-27 00:00:00,0
16842.536711,14274.0985,2021-11-28 00:00:00,0
16836.440745,14252.121799999999,2021-11-29 00:00:00,0
16836.440745,14248.8165,2021-11-30 00:00:00,0
16836.440745,14253.818200000002,2021-12-01 00:00:00,0
16836.440745,14215.1518,2021-12-02 00:00:00,0
16836.440745,14181.151600000001,2021-12-03 00:00:00,0
16836.440745,14163.122899999998,2021-12-04 00:00:00,0
16836.440745,14144.300100000002,2021-12-05 00:00:00,0
16835.523220000003,14096.3263,2021-12-06 00:00:00,0
16835.523220000003,14030.0458,2021-12-07 00:00:00,0
16835.523220000003,13976.559700000002,2021-12-08 00:00:00,0
16835.523220000003,13904.758699999998,2021-12-09 00:00:00,0
16835.523220000003,13839.1226,2021-12-10 00:00:00,0
16835.523220000003,13792.1097,2021-12-11 00:00:00,0
16835.523220000003,13789.630300000003,2021-12-12 00:00:00,0
16835.523220000003,13756.8424,2021-12-13 00:00:00,0
16835.523220000003,13702.847900000002,2021-12-14 00:00:00,0
16835.523220000003,13649.0836,2021-12-15 00:00:00,0
16835.523220000003,13596.2205,2021-12-16 00:00:00,0
16835.523220000003,13549.814699999999,2021-12-17 00:00:00,0
16835.523220000003,13533.1973,2021-12-18 00:00:00,0
16835.523220000003,13515.933099999998,2021-12-19 00:00:00,0
16835.523220000003,13482.776999999998,2021-12-20 00:00:00,0
16835.523220000003,13463.957499999999,2021-12-21 00:00:00,0
16835.523220000003,13448.7087,2021-12-22 00:00:00,0
16835.523220000003,13426.854099999999,2021-12-23 00:00:00,0
16835.523220000003,13403.630899999998,2021-12-24 00:00:00,0
16835.523220000003,13384.1124,2021-12-25 00:00:00,0
16835.523220000003,13390.388800000002,2021-12-26 00:00:00,0
16835.523220000003,13382.111099999996,2021-12-27 00:00:00,0
16835.523220000003,13363.232199999997,2021-12-28 00:00:00,0
16835.523220000003,13353.191300000006,2021-12-29 00:00:00,0
16835.523220000003,13336.968299999999,2021-12-30 00:00:00,0
16835.523220000003,13308.821700000002,2021-12-31 00:00:00,0
16835.523220000003,13311.051599999997,2022-01-01 00:00:00,0
16835.523220000003,13302.1183,2022-01-02 00:00:00,0
16835.523220000003,13264.100499999999,2022-01-03 00:00:00,0
16835.523220000003,13205.058100000002,2022-01-04 00:00:00,0
16835.523220000003,13113.9984,2022-01-05 00:00:00,0
16835.523220000003,13068.3062,2022-01-06 00:00:00,0
16835.523220000003,13028.397,2022-01-07 00:00:00,0
16835.523220000003,12958.3644,2022-01-08 00:00:00,0
16835.523220000003,12896.967200000001,2022-01-09 00:00:00,0
16835.523220000003,12839.280499999997,2022-01-10 00:00:00,0
16835.523220000003,12763.892199999998,2022-01-11 00:00:00,0
16835.523220000003,12697.705100000003,2022-01-12 00:00:00,0
16835.523220000003,12644.091,2022-01-13 00:00:00,0
16835.523220000003,12639.0885,2022-01-14 00:00:00,0
16835.523220000003,12589.5222,2022-01-15 00:00:00,0
16835.523220000003,12537.013199999998,2022-01-16 00:00:00,0
16835.523220000003,12463.3742,2022-01-17 00:00:00,0
16835.523220000003,12388.813300000002,2022-01-18 00:00:00,0
16835.523220000003,12300.5429,2022-01-19 00:00:00,0
16835.523220000003,12205.054,2022-01-20 00:00:00,0
16835.523220000003,12112.275399999997,2022-01-21 00:00:00,0
16835.523220000003,12057.622799999996,2022-01-22 00:00:00,0
16835.523220000003,11997.359800000002,2022-01-23 00:00:00,0
16835.523220000003,11913.8276,2022-01-24 00:00:00,0
16835.523220000003,11869.000299999998,2022-01-25 00:00:00,0
16835.523220000003,11800.9852,2022-01-26 00:00:00,0
16835.523220000003,11724.951299999999,2022-01-27 00:00:00,0
16835.523220000003,11643.255100000004,2022-01-28 00:00:00,0
16835.523220000003,11564.578300000001,2022-01-29 00:00:00,0
16835.523220000003,11498.899800000001,2022-01-30 00:00:00,0
16835.523220000003,11413.882,2022-01-31 00:00:00,0
16835.523220000003,11321.832600000003,2022-02-01 00:00:00,0
16835.523220000003,11224.969899999998,2022-02-02 00:00:00,0
16835.523220000003,11134.207400000001,2022-02-03 00:00:00,0
16835.523220000003,11038.863900000002,2022-02-04 00:00:00,0
16835.523220000003,10976.8537,2022-02-05 00:00:00,0
16835.523220000003,10947.345199999998,2022-02-06 00:00:00,0
16835.523220000003,10898.220800000003,2022-02-07 00:00:00,0
16835.523220000003,10864.255700000003,2022-02-08 00:00:00,0
16835.523220000003,10832.298400000003,2022-02-09 00:00:00,0
16835.523220000003,10765.148799999999,2022-02-10 00:00:00,0
16961.365161,10687.708,2022-02-11 00:00:00,0
16961.365161,10618.7482,2022-02-12 00:00:00,0
16961.365161,10571.309300000003,2022-02-13 00:00:00,0
16961.365161,10508.259999999998,2022-02-14 00:00:00,0
16961.365161,10445.080799999998,2022-02-15 00:00:00,0
16961.365161,10375.138000000004,2022-02-16 00:00:00,0
16961.365161,10292.441499999999,2022-02-17 00:00:00,0
16961.365161,10254.790099999998,2022-02-18 00:00:00,0
16961.365161,10218.8166,2022-02-19 00:00:00,0
16961.365161,10224.7174,2022-02-20 00:00:00,0
16961.365161,10219.5787,2022-02-21 00:00:00,0
16961.365161,10185.4182,2022-02-22 00:00:00,0
16961.365161,10125.1476,2022-02-23 00:00:00,0
16961.365161,10053.3217,2022-02-24 00:00:00,0
16961.365161,10005.442200000001,2022-02-25 00:00:00,0
16961.365161,9976.7148,2022-02-26 00:00:00,0
16961.365161,9992.1661,2022-02-27 00:00:00,0
16961.365161,10059.599800000002,2022-02-28 00:00:00,0
16961.365161,10111.971100000002,2022-03-01 00:00:00,0
16961.365161,10162.3272,2022-03-02 00:00:00,0
16961.365161,10182.4122,2022-03-03 00:00:00,0
16961.365161,10168.5603,2022-03-04 00:00:00,0
16961.365161,10161.2088,2022-03-05 00:00:00,0
16961.365161,10260.930000000002,2022-03-06 00:00:00,0
16961.365161,10298.292099999999,2022-03-07 00:00:00,0
16961.365161,10273.8783,2022-03-08 00:00:00,0
16961.365161,10214.285000000002,2022-03-09 00:00:00,0
16961.365161,10163.659200000004,2022-03-10 00:00:00,0
16961.365161,10113.448,2022-03-11 00:00:00,0
16961.365161,10109.497,2022-03-12 00:00:00,0
16961.365161,10088.162100000001,2022-03-13 00:00:00,0
16961.365161,10066.045699999999,2022-03-14 00:00:00,0
16961.365161,10043.607400000003,2022-03-15 00:00:00,0
16961.365161,10007.3563,2022-03-16 00:00:00,0
16961.365161,9971.076399999998,2022-03-17 00:00:00,0
16961.365161,9916.501400000001,2022-03-18 00:00:00,0
16961.365161,9867.0771,2022-03-19 00:00:00,0
16961.365161,9865.8614,2022-03-20 00:00:00,0
16961.365161,9853.508600000001,2022-03-21 00:00:00,0
16961.365161,9822.6328,2022-03-22 00:00:00,0
16961.365161,9775.786100000001,2022-03-23 00:00:00,0
16961.365161,9710.363,2022-03-24 00:00:00,0
16961.365161,9643.281100000002,2022-03-25 00:00:00,0
16961.365161,9609.8978,2022-03-26 00:00:00,0
16961.365161,9645.834999999997,2022-03-27 00:00:00,0
16961.365161,9637.067599999997,2022-03-28 00:00:00,0
16961.365161,9660.591100000001,2022-03-29 00:00:00,0
16961.365161,9685.139099999999,2022-03-30 00:00:00,0
16961.365161,9732.5501,2022-03-31 00:00:00,0
16961.365161,9803.762200000001,2022-04-01 00:00:00,0
16961.365161,9825.542200000002,2022-04-02 00:00:00,0
16961.365161,9815.087499999998,2022-04-03 00:00:00,0
16961.365161,9821.1338,2022-04-04 00:00:00,0
16961.365161,9823.9073,2022-04-05 00:00:00,0
16961.365161,9837.9322,2022-04-06 00:00:00,0
16961.365161,9940.1679,2022-04-07 00:00:00,0
16961.365161,9973.302300000001,2022-04-08 00:00:00,0
16961.365161,9995.7621,2022-04-09 00:00:00,0
16961.365161,10007.2999,2022-04-10 00:00:00,0
16961.365161,9977.4759,2022-04-11 00:00:00,0
16961.365161,9976.634600000001,2022-04-12 00:00:00,0
16961.365161,9957.9587,2022-04-13 00:00:00,0
16961.365161,9912.8832,2022-04-14 00:00:00,0
16961.365161,9883.515400000002,2022-04-15 00:00:00,0
16961.365161,9860.3875,2022-04-16 00:00:00,0
16961.365161,9867.5415,2022-04-17 00:00:00,0
16961.365161,9874.431600000004,2022-04-18 00:00:00,0
16961.365161,9942.2953,2022-04-19 00:00:00,0
16961.365161,10040.3539,2022-04-20 00:00:00,0
16961.365161,10189.888200000001,2022-04-21 00:00:00,0
16961.365161,10342.0631,2022-04-22 00:00:00,0
16961.365161,10450.1713,2022-04-23 00:00:00,0
16961.365161,10509.539599999998,2022-04-24 00:00:00,0
16961.365161,10635.1787,2022-04-25 00:00:00,0
16961.365161,10657.451000000001,2022-04-26 00:00:00,0
16961.365161,10729.908699999998,2022-04-27 00:00:00,0
16961.365161,10783.4025,2022-04-28 00:00:00,0
16961.365161,10854.029100000002,2022-04-29 00:00:00,0
16961.365161,10850.790800000002,2022-04-30 00:00:00,0
16961.365161,10856.1379,2022-05-01 00:00:00,0
16961.365161,10859.704300000001,2022-05-02 00:00:00,0
16961.365161,10816.504799999999,2022-05-03 00:00:00,0
16961.365161,10773.0375,2022-05-04 00:00:00,0
16961.365161,10815.4946,2022-05-05 00:00:00,0
16961.365161,10832.652300000002,2022-05-06 00:00:00,0
16961.365161,11005.582400000005,2022-05-07 00:00:00,0
16961.365161,11102.5679,2022-05-08 00:00:00,0
16961.365161,11126.643400000003,2022-05-09 00:00:00,0
17280.257023000002,11347.155600000002,2022-05-10 00:00:00,0
17280.257023000002,11392.0924,2022-05-11 00:00:00,0
17280.257023000002,11417.3731,2022-05-12 00:00:00,0
17280.257023000002,11457.107100000003,2022-05-13 00:00:00,0
17280.257023000002,11554.5733,2022-05-14 00:00:00,0
17280.257023000002,11608.1715,2022-05-15 00:00:00,0
17280.257023000002,11679.583200000001,2022-05-16 00:00:00,0
17280.257023000002,11740.388900000002,2022-05-17 00:00:00,0
17280.257023000002,11864.1068,2022-05-18 00:00:00,0
17280.257023000002,12008.82,2022-05-19 00:00:00,0
17280.257023000002,12108.945299999996,2022-05-20 00:00:00,0
17280.257023000002,12153.2115,2022-05-21 00:00:00,0
17280.257023000002,12158.469700000001,2022-05-22 00:00:00,0
17280.257023000002,12150.9246,2022-05-23 00:00:00,0
17280.257023000002,12140.4422,2022-05-24 00:00:00,0
17280.257023000002,12178.319300000001,2022-05-25 00:00:00,0
17280.257023000002,12194.2944,2022-05-26 00:00:00,0
17280.257023000002,12260.7343,2022-05-27 00:00:00,0
17280.257023000002,12252.180600000002,2022-05-28 00:00:00,0
17280.257023000002,12316.963999999996,2022-05-29 00:00:00,0
17280.257023000002,12402.028999999999,2022-05-30 00:00:00,0
17280.257023000002,12435.849199999999,2022-05-31 00:00:00,0
17280.257023000002,12464.796599999998,2022-06-01 00:00:00,0
17280.257023000002,12511.1412,2022-06-02 00:00:00,0
17280.257023000002,12522.188600000001,2022-06-03 00:00:00,0
17280.257023000002,12555.8161,2022-06-04 00:00:00,0
17280.257023000002,12612.2976,2022-06-05 00:00:00,0
17277.010381,12639.081999999999,2022-06-06 00:00:00,0
17277.010381,12720.671999999997,2022-06-07 00:00:00,0
17277.010381,12744.109900000001,2022-06-08 00:00:00,0
17277.010381,12764.112200000001,2022-06-09 00:00:00,0
17277.010381,12769.624299999998,2022-06-10 00:00:00,0
17277.010381,12909.746000000001,2022-06-11 00:00:00,0
17277.010381,13002.8952,2022-06-12 00:00:00,0
17277.010381,13043.211000000001,2022-06-13 00:00:00,0
